domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
marketing,partnership_relations,sponsorship_activation,outcome_notes,outcome_notes,Outcome Notes,STRING,,,,,transactional_data,"Free-text field capturing qualitative outcomes, learnings, sponsor feedback, and operational notes from the activation. Supports continuous improvement and sponsor relationship management.",Internal Marketing Operations Standards
marketing,partnership_relations,sponsorship_activation,responsible_team,responsible_team,Responsible Team,STRING,,,,,transactional_data,Name of the internal marketing team or department responsible for executing this activation. Supports accountability tracking and resource allocation analysis.,Internal Organizational Standards
marketing,partnership_relations,sponsorship_activation,sponsor_approval_status,sponsor_approval_status,Sponsor Approval Status,STRING,,,,pending|approved|rejected|not_required,transactional_data,Indicates whether the sponsor reviewed and approved the activation execution or deliverable. Critical for contract compliance and sponsor satisfaction tracking.,Internal Marketing Operations Standards
marketing,partnership_relations,sponsorship_activation,sponsor_feedback,sponsor_feedback,Sponsor Feedback,STRING,,,,,transactional_data,Direct feedback or comments provided by the sponsor regarding the activation execution and quality. Used for relationship management and service improvement.,Internal Marketing Operations Standards
marketing,partnership_relations,sponsorship_activation,venue_name,venue_name,Venue Name,STRING,,,,,transactional_data,"Name of the specific venue, facility, or location where the activation event was executed. Examples include stadium names, conference centers, or specific airport terminals.",Internal Marketing Operations Standards
passenger,identity_management,accessibility_profile,accessibility_profile_id,accessibility_profile_id,Accessibility Profile ID,BIGINT,Y,,,,master_data,Unique identifier for the accessibility profile record. Primary key.,Internal Data Standard
passenger,identity_management,accessibility_profile,cabin_class_id,cabin_class_id,Cabin Class Id (Foreign Key),BIGINT,,inventory.cabin_class.cabin_class_id,,,master_data,"Foreign key linking to inventory.cabin_class. Business justification: Accessibility requirements (stretcher, wheelchair type) determine cabin class eligibility and seating restrictions. Operations must validate PRM requests against cabin configurations for safety compli",Internal - LLM Generated Cross-Domain Link
passenger,identity_management,accessibility_profile,consumer_protection_case_id,consumer_protection_case_id,Consumer Protection Case Id (Foreign Key),BIGINT,,compliance.consumer_protection_case.consumer_protection_case_id,,,master_data,"Foreign key linking to compliance.consumer_protection_case. Business justification: Accessibility service failures (denied boarding, damaged wheelchairs, inadequate assistance) trigger consumer protection cases under DOT Part 382 and EC 1107/2006. Airlines link accessibility profiles",Internal - LLM Generated Cross-Domain Link
passenger,identity_management,accessibility_profile,mobility_equipment_vendor_id,mobility_equipment_vendor_id,Mobility Equipment Vendor Id (Foreign Key),BIGINT,,procurement.vendor.vendor_id,,,master_data,"Foreign key linking to procurement.vendor. Business justification: Passengers with mobility aids requiring specialized handling (battery-powered wheelchairs, medical equipment) often need vendor-provided equipment or services at stations. Airlines track which ground ",Internal - LLM Generated Cross-Domain Link
passenger,identity_management,accessibility_profile,pax_profile_id,pax_profile_id,Passenger ID,BIGINT,,passenger.profile.profile_id,,,master_data,Reference to the passenger who owns this accessibility profile. Links to the passenger master record.,Amadeus Altéa PSS Passenger Profile
passenger,identity_management,accessibility_profile,revenue_emd_id,revenue_emd_id,Emd Id (Foreign Key),BIGINT,,revenue.revenue_emd.revenue_emd_id,,,master_data,"Foreign key linking to revenue.emd. Business justification: Accessibility services (wheelchairs, oxygen, medical equipment, stretchers) are often chargeable ancillaries documented via EMDs. Links PRM service profiles to revenue records for billing, EMD reconci",Internal - LLM Generated Cross-Domain Link
passenger,identity_management,accessibility_profile,ambulatory_status,ambulatory_status,Ambulatory Status,STRING,,,,fully_ambulatory|partially_ambulatory|non_ambulatory|stretcher_required,master_data,"Passengers ability to walk and move independently. Determines boarding method, seating restrictions, and emergency evacuation capability.","IATA PRM Handling Guidelines, FAA 14 CFR Part 382"
passenger,identity_management,accessibility_profile,assistance_at_arrival_required_flag,assistance_at_arrival_required_flag,Assistance at Arrival Required Flag,BOOLEAN,,,,,master_data,"Indicates whether the passenger requires ground handling assistance at arrival airport (deplaning, baggage claim, customs, onward connection). Triggers PRM service request to ground handler.","IATA PRM Handling Guidelines, EU Regulation 1107/2006"
passenger,identity_management,accessibility_profile,assistance_at_departure_required_flag,assistance_at_departure_required_flag,Assistance at Departure Required Flag,BOOLEAN,,,,,master_data,"Indicates whether the passenger requires ground handling assistance at departure airport (check-in, security, gate, boarding). Triggers PRM service request to ground handler.","IATA PRM Handling Guidelines, EU Regulation 1107/2006"
passenger,identity_management,accessibility_profile,assistance_at_transit_required_flag,assistance_at_transit_required_flag,Assistance at Transit Required Flag,BOOLEAN,,,,,master_data,Indicates whether the passenger requires ground handling assistance during transit or connection. Ensures continuity of care between flights.,"IATA PRM Handling Guidelines, EU Regulation 1107/2006"
passenger,identity_management,accessibility_profile,boarding_method_preference,boarding_method_preference,Boarding Method Preference,STRING,,,,pre_board|ambulift|aisle_chair|carry_onboard|standard,master_data,Preferred method for boarding the aircraft. Pre-board allows extra time; ambulift is a hydraulic lift vehicle; aisle chair is a narrow wheelchair for aircraft aisle; carry-onboard means passenger is carried by assistance personnel.,"IATA PRM Handling Guidelines, EU Regulation 1107/2006"
passenger,identity_management,accessibility_profile,cognitive_assistance_required_flag,cognitive_assistance_required_flag,Cognitive Assistance Required Flag,BOOLEAN,,,,,master_data,"Indicates whether the passenger requires cognitive or developmental disability assistance. May require simplified instructions, extra time, or companion support.","IATA PRM Handling Guidelines, EU Regulation 1107/2006"
passenger,identity_management,accessibility_profile,companion_traveler_required_flag,companion_traveler_required_flag,Companion Traveler Required Flag,BOOLEAN,,,,,master_data,Indicates whether the passenger is required to travel with a companion or safety assistant due to the severity of their disability. May be mandated by airline medical policy.,"IATA Medical Manual Section 2, FAA 14 CFR Part 382"
passenger,identity_management,accessibility_profile,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this accessibility profile record was first created in the system. Immutable audit field.,Internal Data Standard
passenger,identity_management,accessibility_profile,hearing_impairment_level,hearing_impairment_level,Hearing Impairment Level,STRING,,,,none|mild|moderate|severe|profound,master_data,"Degree of hearing impairment. Determines need for visual safety briefings, written communication, and assistive listening devices.","IATA PRM Handling Guidelines, EU Regulation 1107/2006, ADA Title II"
passenger,identity_management,accessibility_profile,last_verified_date,last_verified_date,Last Verified Date,DATE,,,,,master_data,Date when the accessibility profile information was last verified or updated by the passenger or airline staff. Used for data quality and compliance auditing.,"EU Regulation 1107/2006, GDPR Article 5"
passenger,identity_management,accessibility_profile,medical_clearance_expiry_date,medical_clearance_expiry_date,Medical Clearance Expiry Date,DATE,,,"restricted,pii",,master_data,Date until which the medical clearance (MEDIF) is valid. Passenger cannot travel after this date without renewed clearance.,IATA Medical Manual Section 2
passenger,identity_management,accessibility_profile,medical_clearance_required_flag,medical_clearance_required_flag,Medical Clearance Required Flag,BOOLEAN,,,"restricted,pii",,master_data,Indicates whether the passenger requires medical clearance (MEDIF form) from airline medical services before travel. Triggered by certain medical conditions or equipment.,"IATA Medical Manual Section 2, IATA Resolution 700"
passenger,identity_management,accessibility_profile,medical_equipment_carried,medical_equipment_carried,Medical Equipment Carried,STRING,,,confidential,,master_data,"Description of medical equipment the passenger carries onboard (CPAP, portable oxygen concentrator, nebulizer, insulin pump). Free-text field for crew awareness and stowage planning.","IATA Medical Manual, FAA 14 CFR Part 382.133"
passenger,identity_management,accessibility_profile,mobility_aid_battery_type,mobility_aid_battery_type,Mobility Aid Battery Type,STRING,,,,lithium_ion|dry_cell|wet_cell|none|unknown,master_data,Type of battery powering the mobility aid device. Critical for dangerous goods compliance and cargo hold safety. Lithium-ion batteries have specific IATA DGR restrictions.,"IATA Dangerous Goods Regulations Section 2.3, ICAO Technical Instructions"
passenger,identity_management,accessibility_profile,mobility_aid_battery_watt_hours,mobility_aid_battery_watt_hours,Mobility Aid Battery Watt-Hours,"DECIMAL(8,2)",,,,,master_data,Energy capacity of the mobility aid battery in watt-hours. Required for lithium battery compliance checks per IATA DGR (batteries over 300Wh require special handling).,IATA Dangerous Goods Regulations Section 2.3.5.9
passenger,identity_management,accessibility_profile,mobility_aid_foldable_flag,mobility_aid_foldable_flag,Mobility Aid Foldable Flag,BOOLEAN,,,,,master_data,Indicates whether the mobility aid device can be folded or disassembled for stowage. Affects cargo hold space allocation and handling procedures.,IATA PRM Handling Guidelines
passenger,identity_management,accessibility_profile,mobility_aid_height_cm,mobility_aid_height_cm,Mobility Aid Height (Centimeters),"DECIMAL(6,2)",,,,,master_data,Height dimension of the mobility aid device in centimeters. Used to determine cargo hold compatibility and stowage location.,IATA PRM Handling Guidelines
passenger,identity_management,accessibility_profile,mobility_aid_length_cm,mobility_aid_length_cm,Mobility Aid Length (Centimeters),"DECIMAL(6,2)",,,,,master_data,Length dimension of the mobility aid device in centimeters. Used to determine cargo hold compatibility and stowage location.,IATA PRM Handling Guidelines
passenger,identity_management,accessibility_profile,mobility_aid_type,mobility_aid_type,Mobility Aid Type,STRING,,,,,master_data,Type of mobility aid device used by the passenger. Determines handling and stowage requirements. [ENUM-REF-CANDIDATE: manual_wheelchair|electric_wheelchair|mobility_scooter|walker|cane|crutches|prosthetic|none — 8 candidates stripped; promote to reference product],"IATA PRM Handling Guidelines, EU Regulation 1107/2006"
passenger,identity_management,accessibility_profile,mobility_aid_weight_kg,mobility_aid_weight_kg,Mobility Aid Weight (Kilograms),"DECIMAL(6,2)",,,,,master_data,Weight of the mobility aid device in kilograms. Required for cargo hold planning and aircraft weight and balance calculations.,"IATA Dangerous Goods Regulations, ICAO Annex 18"
passenger,identity_management,accessibility_profile,mobility_aid_width_cm,mobility_aid_width_cm,Mobility Aid Width (Centimeters),"DECIMAL(6,2)",,,,,master_data,Width dimension of the mobility aid device in centimeters. Used to determine cargo hold compatibility and stowage location.,IATA PRM Handling Guidelines
passenger,identity_management,accessibility_profile,oxygen_flow_rate_lpm,oxygen_flow_rate_lpm,Oxygen Flow Rate (Liters Per Minute),"DECIMAL(5,2)",,,,,master_data,Prescribed oxygen flow rate in liters per minute. Required for aircraft oxygen system configuration and medical clearance.,IATA Medical Manual Section 8
passenger,identity_management,accessibility_profile,oxygen_required_flag,oxygen_required_flag,Oxygen Required Flag,BOOLEAN,,,,,master_data,Indicates whether the passenger requires supplemental oxygen during flight. Requires advance coordination with medical services and aircraft equipment availability.,"IATA Medical Manual Section 8, FAA 14 CFR Part 121.574"
passenger,identity_management,accessibility_profile,preferred_seating_location,preferred_seating_location,Preferred Seating Location,STRING,,,,bulkhead|aisle|window|near_lavatory|extra_legroom|no_preference,master_data,Passengers preferred seating location based on accessibility needs. Bulkhead seats provide extra space for mobility aids; aisle seats facilitate lavatory access.,"IATA PRM Handling Guidelines, EU Regulation 1107/2006"
passenger,identity_management,accessibility_profile,prm_category,prm_category,Passenger with Reduced Mobility (PRM) Category,STRING,,,,,master_data,"IATA standard PRM category code. WCHR=wheelchair for ramp, WCHS=wheelchair for stairs, WCHC=wheelchair for cabin seat, customerD=dry cell battery wheelchair, customerW=wet cell battery wheelchair, WCMP=manual wheelchair, BLND=blind, DEAF=deaf, DPNA=disabled passenger needing assistance, MAAS=meet and assist. [ENUM-REF-CANDIDATE: WCHR|WCHS|WCHC|customerD|customerW|WCMP|BLND|DEAF|DPNA|MAAS — 10 candidates stripped; promote to reference product]",IATA Resolution 700 PRM Handling Guidelines
passenger,identity_management,accessibility_profile,profile_effective_from_date,profile_effective_from_date,Profile Effective From Date,DATE,,,,,master_data,Date from which this accessibility profile becomes effective and can be used for booking and SSR generation.,Internal Data Standard
passenger,identity_management,accessibility_profile,profile_effective_to_date,profile_effective_to_date,Profile Effective To Date,DATE,,,,,master_data,Date until which this accessibility profile remains valid. Nullable for indefinite profiles; populated for time-limited medical clearances.,Internal Data Standard
passenger,identity_management,accessibility_profile,profile_status,profile_status,Profile Status,STRING,,,,active|inactive|expired|pending_verification,master_data,Current lifecycle status of the accessibility profile. Active profiles are used for SSR generation; expired profiles require renewal of medical documentation.,Internal Data Standard
passenger,identity_management,accessibility_profile,seating_restriction_notes,seating_restriction_notes,Seating Restriction Notes,STRING,,,,,master_data,"Free-text notes on seating restrictions or requirements (e.g., cannot sit in exit row, requires adjacent seat for companion, needs armrest removal). Used by inventory and departure control systems.","FAA 14 CFR Part 121.585, EASA regulations"
passenger,identity_management,accessibility_profile,service_animal_flag,service_animal_flag,Service Animal Flag,BOOLEAN,,,,,master_data,"Indicates whether the passenger travels with a trained service animal (guide dog, hearing dog, psychiatric service animal). Requires cabin accommodation and documentation.","FAA 14 CFR Part 382, DOT Service Animal Rule, EU Regulation 1107/2006"
passenger,identity_management,accessibility_profile,service_animal_type,service_animal_type,Service Animal Type,STRING,,,,guide_dog|hearing_dog|psychiatric_service_dog|mobility_assistance_dog|other|none,master_data,Type of trained service animal accompanying the passenger. Determines seating location and cabin crew briefing requirements.,"FAA 14 CFR Part 382, DOT Service Animal Rule"
passenger,identity_management,accessibility_profile,source_system,source_system,Source System,STRING,,,,,master_data,"Name of the operational system that created or last updated this accessibility profile record (e.g., Amadeus Altéa PSS, airport kiosk, mobile app, call center CRM).",Internal Data Lineage Standard
passenger,identity_management,accessibility_profile,special_instructions,special_instructions,Special Instructions,STRING,,,,,master_data,"Free-text field for additional accessibility instructions, preferences, or notes that do not fit structured fields. Visible to ground handlers and cabin crew.",IATA PRM Handling Guidelines
passenger,identity_management,accessibility_profile,stretcher_required_flag,stretcher_required_flag,Stretcher Required Flag,BOOLEAN,,,,,master_data,Indicates whether the passenger requires stretcher accommodation. Requires removal of multiple seat rows and advance aircraft configuration.,"IATA PRM Handling Guidelines, IATA Medical Manual"
passenger,identity_management,accessibility_profile,updated_timestamp,updated_timestamp,Updated Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this accessibility profile record was last modified. Updated on every change for audit trail and data freshness tracking.,Internal Data Standard
passenger,identity_management,accessibility_profile,visual_impairment_level,visual_impairment_level,Visual Impairment Level,STRING,,,,none|low_vision|legally_blind|totally_blind,master_data,"Degree of visual impairment. Determines need for sighted guide, Braille materials, audio announcements, and service animal accommodation.","IATA PRM Handling Guidelines, EU Regulation 1107/2006, ADA Title II"
passenger,identity_management,contact_detail,contact_detail_id,contact_detail_id,Contact Detail ID,BIGINT,Y,,,,master_data,Unique identifier for the contact detail record. Primary key.,Internal Data Management Standard
passenger,identity_management,contact_detail,pax_profile_id,pax_profile_id,Passenger ID,BIGINT,,passenger.profile.profile_id,,,master_data,Reference to the passenger who owns this contact detail. Links to the passenger profile in the passenger domain.,Amadeus Altéa PSS Passenger Profile
passenger,identity_management,contact_detail,address_line_1,address_line_1,Address Line 1,STRING,,,"restricted,pii_address",,master_data,"The primary street address line (street number, street name, building). Part of the postal address for the passenger.","GDPR Article 4, Universal Postal Union S42 Standard"
passenger,identity_management,contact_detail,address_line_2,address_line_2,Address Line 2,STRING,,,"restricted,pii_address",,master_data,"Secondary address line for apartment, suite, unit, or building details. Optional component of postal address.","GDPR Article 4, Universal Postal Union S42 Standard"
passenger,identity_management,contact_detail,city,city,City,STRING,,,"restricted,pii_address",,master_data,The city or municipality name for the postal address.,"GDPR Article 4, Universal Postal Union S42 Standard"
passenger,identity_management,contact_detail,contact_channel,contact_channel,Contact Channel,STRING,,,,voice|sms|email|postal|whatsapp|app_notification,master_data,"The communication channel or medium through which this contact method operates (voice, SMS, email, postal, WhatsApp, app notification). Distinct from contact_type which defines the category.",IATA Passenger Services Conference Resolutions
passenger,identity_management,contact_detail,contact_status,contact_status,Contact Status,STRING,,,,active|inactive|bounced|invalid|pending_verification,master_data,"The current lifecycle status of this contact detail: active (in use), inactive (not in use), bounced (delivery failed), invalid (format error), pending_verification (awaiting confirmation).",IATA Passenger Services Conference Resolutions
passenger,identity_management,contact_detail,contact_type,contact_type,Contact Type,STRING,,,,email|mobile|home_phone|work_phone|postal_address|emergency,master_data,"The category of contact channel: email, mobile phone, home phone, work phone, postal address, or emergency contact.",IATA Passenger Services Conference Resolutions
passenger,identity_management,contact_detail,country_code,country_code,Country Code,STRING,,,,^[A-Z]{3}$,master_data,"The 3-letter ISO country code for the contact address or phone number (e.g., USA, GBR, CAN). Aligns with IATA and ICAO standards.","ISO 3166-1 alpha-3, IATA, ICAO Annex 9"
passenger,identity_management,contact_detail,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,master_data,The timestamp when this contact detail record was first created in the system. Supports audit trail and data lineage.,"ISO 8601, IATA Passenger Services Conference Resolutions"
passenger,identity_management,contact_detail,effective_from_date,effective_from_date,Effective From Date,DATE,,,,,master_data,The date from which this contact detail becomes active and valid for use. Supports temporal contact management.,IATA Passenger Services Conference Resolutions
passenger,identity_management,contact_detail,effective_to_date,effective_to_date,Effective To Date,DATE,,,,,master_data,The date until which this contact detail remains active and valid. Null indicates no expiration. Supports temporal contact management and historical tracking.,IATA Passenger Services Conference Resolutions
passenger,identity_management,contact_detail,email_address,email_address,Email Address,STRING,,,"restricted,pii_email","^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$",master_data,"The email address for this contact record. Used for e-ticket delivery, booking confirmations, IROP notifications, and marketing communications per DOT consumer communication requirements.","GDPR Article 4, DOT 14 CFR Part 259"
passenger,identity_management,contact_detail,emergency_contact_name,emergency_contact_name,Emergency Contact Name,STRING,,,"restricted,pii_name",,master_data,The full name of the emergency contact person. Populated only when contact_type is emergency. Used for incident response and passenger welfare.,"IATA Passenger Services Conference Resolutions, ICAO Annex 9"
passenger,identity_management,contact_detail,emergency_contact_relationship,emergency_contact_relationship,Emergency Contact Relationship,STRING,,,,spouse|parent|child|sibling|friend|other,master_data,"The relationship of the emergency contact to the passenger (spouse, parent, child, sibling, friend, other). Populated only when contact_type is emergency.",IATA Passenger Services Conference Resolutions
passenger,identity_management,contact_detail,is_preferred,is_preferred,Is Preferred Contact,BOOLEAN,,,,,master_data,Flag indicating whether this is the passengers preferred contact method for operational and marketing communications. Only one contact per type should be marked preferred.,IATA Passenger Services Conference Resolutions
passenger,identity_management,contact_detail,is_verified,is_verified,Is Verified,BOOLEAN,,,,,master_data,"Flag indicating whether this contact detail has been verified (e.g., email confirmed via link, phone verified via OTP). Supports data quality and fraud prevention.",IATA Passenger Services Conference Resolutions
passenger,identity_management,contact_detail,last_used_date,last_used_date,Last Used Date,DATE,,,,,master_data,"The date when this contact detail was last used for communication (email sent, SMS delivered, call made). Supports contact data quality and hygiene.",IATA Passenger Services Conference Resolutions
passenger,identity_management,contact_detail,opt_in_date,opt_in_date,Opt-In Date,DATE,,,,,master_data,The date when the passenger provided consent for communications via this contact channel. Required for audit and compliance purposes.,"GDPR Article 7, CAN-SPAM Act, CASL"
passenger,identity_management,contact_detail,opt_in_marketing,opt_in_marketing,Opt-In Marketing,BOOLEAN,,,,,master_data,Flag indicating whether the passenger has consented to receive marketing communications via this contact channel. Required for GDPR and CAN-SPAM compliance.,"GDPR Article 6, CAN-SPAM Act, CASL"
passenger,identity_management,contact_detail,opt_in_operational,opt_in_operational,Opt-In Operational,BOOLEAN,,,,,master_data,"Flag indicating whether the passenger has consented to receive operational communications (flight status, IROP notifications, gate changes) via this contact channel. Typically defaults to true for service delivery.","DOT 14 CFR Part 259, IATA Passenger Services Conference Resolutions"
passenger,identity_management,contact_detail,opt_out_date,opt_out_date,Opt-Out Date,DATE,,,,,master_data,The date when the passenger withdrew consent for communications via this contact channel. Supports unsubscribe tracking and compliance.,"GDPR Article 7, CAN-SPAM Act, CASL"
passenger,identity_management,contact_detail,phone_country_code,phone_country_code,Phone Country Code,STRING,,,"restricted,pii_phone","^\+?[1-9]\d{0,3}$",master_data,"The international dialing code for the phone number (e.g., +1 for USA, +44 for UK). Supports global passenger contact management.",ITU-T E.164
passenger,identity_management,contact_detail,phone_number,phone_number,Phone Number,STRING,,,"restricted,pii_phone","^\+?[1-9]\d{1,14}$",master_data,"The telephone number in E.164 international format. Includes mobile, home, and work phone numbers. Used for operational notifications, IROP proactive communication, and SSR coordination.","GDPR Article 4, ITU-T E.164, DOT 14 CFR Part 259"
passenger,identity_management,contact_detail,postal_code,postal_code,Postal Code,STRING,,,"restricted,pii_address",,master_data,"The postal or ZIP code for the address. Format varies by country (e.g., 5-digit ZIP in USA, alphanumeric in Canada/UK).","GDPR Article 4, Universal Postal Union S42 Standard"
passenger,identity_management,contact_detail,source_system,source_system,Source System,STRING,,,,,master_data,"The system or channel through which this contact detail was originally captured (Altéa PSS, mobile app, web booking, call center, airport kiosk, GDS, partner API). Supports data lineage and quality assessment. [ENUM-REF-CANDIDATE: altea_pss|mobile_app|web_booking|call_center|airport_kiosk|gds|partner_api — 7 candidates stripped; promote to reference product]","Amadeus Altéa PSS, IATA Passenger Services Conference Resolutions"
passenger,identity_management,contact_detail,state_province,state_province,State or Province,STRING,,,"restricted,pii_address",,master_data,"The state, province, or region for the postal address. Supports jurisdiction-specific compliance and tax reporting.","GDPR Article 4, Universal Postal Union S42 Standard"
passenger,identity_management,contact_detail,updated_timestamp,updated_timestamp,Updated Timestamp,TIMESTAMP,,,,,master_data,The timestamp when this contact detail record was last modified. Supports audit trail and change tracking.,"ISO 8601, IATA Passenger Services Conference Resolutions"
passenger,identity_management,contact_detail,verification_date,verification_date,Verification Date,DATE,,,,,master_data,The date when this contact detail was last verified by the passenger. Supports contact data quality management.,IATA Passenger Services Conference Resolutions
passenger,identity_management,corporate_traveller,corporate_traveller_id,corporate_traveller_id,Corporate Traveller ID,BIGINT,Y,,,,association_data,Unique identifier for the corporate traveller relationship record. Primary key.,Internal Data Standard
passenger,identity_management,corporate_traveller,company_code_id,company_code_id,Company Code Id (Foreign Key),BIGINT,,finance.company_code.company_code_id,,,association_data,Foreign key linking to finance.company_code. Business justification: Corporate accounts may be subsidiary-specific for intercompany revenue allocation and legal entity-specific corporate agreements. Airlines with multiple operating entities need to track which legal en,Internal - LLM Generated Cross-Domain Link
passenger,identity_management,corporate_traveller,corporate_contract_id,corporate_contract_id,Corporate Contract Id (Foreign Key),BIGINT,,revenue.corporate_contract.corporate_contract_id,,,association_data,"Foreign key linking to revenue.corporate_contract. Business justification: Corporate travelers are governed by negotiated contracts specifying discounts, fare rules, and billing terms. Essential for fare validation at booking, discount application, contract compliance report",Internal - LLM Generated Cross-Domain Link
passenger,identity_management,corporate_traveller,cost_centre_id,cost_centre_id,Cost Centre Id (Foreign Key),BIGINT,,finance.cost_centre.cost_centre_id,,,association_data,"Foreign key linking to finance.cost_centre. Business justification: Corporate travel expense allocation requires linking travelers to employer cost centers for expense reporting, budget tracking, and travel policy compliance. Airlines track which cost center to bill f",Internal - LLM Generated Cross-Domain Link
passenger,identity_management,corporate_traveller,employee_id,employee_id,Employee ID,BIGINT,,workforce.employee.employee_id,"restricted,pii_identifier",,association_data,Employee identifier or personnel number within the corporate entity's HR system. Links the passenger to their corporate employment record.,SAP S/4HANA HR Personnel Master
passenger,identity_management,corporate_traveller,ffp_member_id,ffp_member_id,Ffp Member Id (Foreign Key),BIGINT,,loyalty.ffp_member.ffp_member_id,"confidential,pii",,association_data,Foreign key linking to loyalty.ffp_member. Business justification: Links corporate travel bookings to personal loyalty accounts for mile accrual. Airlines must credit corporate-paid flights to individual frequent flyer accounts per negotiated agreements—enables autom,Internal - LLM Generated Cross-Domain Link
passenger,identity_management,corporate_traveller,pax_profile_id,pax_profile_id,Passenger ID,BIGINT,,passenger.profile.profile_id,,,association_data,Reference to the passenger profile linked to this corporate travel account. Links to the passenger master entity.,Amadeus Altéa PSS Passenger Profile
passenger,identity_management,corporate_traveller,preferred_cabin_class_id,preferred_cabin_class_id,Preferred Cabin Class Id (Foreign Key),BIGINT,,inventory.cabin_class.cabin_class_id,,,association_data,"Foreign key linking to inventory.cabin_class. Business justification: Corporate travel policies enforce cabin class restrictions (e.g., economy only, business for long-haul). Booking systems validate reservations against corporate policy rules. Policy enforcement and co",Internal - LLM Generated Cross-Domain Link
passenger,identity_management,corporate_traveller,preferred_route_id,preferred_route_id,Preferred Route Id (Foreign Key),BIGINT,,route.route.route_id,,,association_data,Foreign key linking to route.route. Business justification: Corporate travel policies often restrict or prefer specific routes based on negotiated corporate agreements and duty-of-care requirements. Corporate booking tools enforce policy compliance by validati,Internal - LLM Generated Cross-Domain Link
passenger,identity_management,corporate_traveller,affiliation_status,affiliation_status,Affiliation Status,STRING,,,,active|suspended|terminated|pending,association_data,Current lifecycle status of the corporate traveller affiliation. Active = currently valid; suspended = temporarily inactive; terminated = ended; pending = awaiting activation.,Internal Data Standard
passenger,identity_management,corporate_traveller,approver_email,approver_email,Approver Email Address,STRING,,,"confidential,pii_email","^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$",association_data,Email address of the travel approver for notification and approval workflow purposes.,Internal Data Standard
passenger,identity_management,corporate_traveller,approver_name,approver_name,Approver Name,STRING,,,,,association_data,Name of the manager or approver responsible for authorizing travel bookings for this corporate traveller.,Internal Data Standard
passenger,identity_management,corporate_traveller,company_name,company_name,Company Name,STRING,,,,,association_data,Legal or trading name of the corporate entity to which this traveller is affiliated.,Internal Data Standard
passenger,identity_management,corporate_traveller,corporate_account_code,corporate_account_code,Corporate Account Code,STRING,,,,"^[A-Z0-9]{6,12}$",association_data,Unique alphanumeric code identifying the corporate travel account or negotiated corporate agreement. This is the business identifier used in booking systems and invoicing.,IATA BSP Corporate Account Standards
passenger,identity_management,corporate_traveller,corporate_billing_address_line_1,corporate_billing_address_line_1,Corporate Billing Address Line 1,STRING,,,"confidential,pii_address",,association_data,First line of the corporate billing address for invoicing and financial reconciliation.,IATA BSP Billing Standards
passenger,identity_management,corporate_traveller,corporate_billing_address_line_2,corporate_billing_address_line_2,Corporate Billing Address Line 2,STRING,,,"confidential,pii_address",,association_data,"Second line of the corporate billing address (suite, floor, building name).",IATA BSP Billing Standards
passenger,identity_management,corporate_traveller,corporate_billing_city,corporate_billing_city,Corporate Billing City,STRING,,,"confidential,pii_address",,association_data,City of the corporate billing address.,IATA BSP Billing Standards
passenger,identity_management,corporate_traveller,corporate_billing_country_code,corporate_billing_country_code,Corporate Billing Country Code,STRING,,,,^[A-Z]{3}$,association_data,ISO 3166-1 alpha-3 country code of the corporate billing address.,ISO 3166-1 Country Codes
passenger,identity_management,corporate_traveller,corporate_billing_postal_code,corporate_billing_postal_code,Corporate Billing Postal Code,STRING,,,"confidential,pii_address",,association_data,Postal or ZIP code of the corporate billing address.,IATA BSP Billing Standards
passenger,identity_management,corporate_traveller,corporate_billing_state_province,corporate_billing_state_province,Corporate Billing State or Province,STRING,,,"confidential,pii_address",,association_data,State or province of the corporate billing address.,IATA BSP Billing Standards
passenger,identity_management,corporate_traveller,corporate_contact_email,corporate_contact_email,Corporate Contact Email Address,STRING,,,"confidential,pii_email","^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$",association_data,Email address of the corporate travel coordinator for account management and communication.,Internal Data Standard
passenger,identity_management,corporate_traveller,corporate_contact_name,corporate_contact_name,Corporate Contact Name,STRING,,,"restricted,pii_identifier",,association_data,Name of the primary corporate travel coordinator or contact person at the corporate entity for this account.,Internal Data Standard
passenger,identity_management,corporate_traveller,corporate_contact_phone,corporate_contact_phone,Corporate Contact Phone Number,STRING,,,"confidential,pii_phone",,association_data,Phone number of the corporate travel coordinator.,Internal Data Standard
passenger,identity_management,corporate_traveller,corporate_tier,corporate_tier,Corporate Tier,STRING,,,,SME|preferred|strategic|global|regional|local,association_data,"Classification of the corporate account based on volume, revenue, or strategic importance. SME = Small/Medium Enterprise; preferred = mid-tier negotiated rates; strategic = top-tier partnership; global/regional/local = geographic scope of agreement.",Internal Revenue Management Policy
